"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
869,53,"COL","Colombia",27,"Santander",869,"Cerrito","Municipio","Municipality",NA,NA
870,53,"COL","Colombia",27,"Santander",870,"Charalá","Municipio","Municipality",NA,NA
871,53,"COL","Colombia",27,"Santander",871,"Charta","Municipio","Municipality",NA,NA
872,53,"COL","Colombia",27,"Santander",872,"Chimá","Municipio","Municipality",NA,NA
873,53,"COL","Colombia",27,"Santander",873,"Chipatá","Municipio","Municipality",NA,NA
874,53,"COL","Colombia",27,"Santander",874,"Cimitarra","Municipio","Municipality",NA,NA
875,53,"COL","Colombia",27,"Santander",875,"Concepción","Municipio","Municipality",NA,NA
876,53,"COL","Colombia",27,"Santander",876,"Confines","Municipio","Municipality",NA,NA
877,53,"COL","Colombia",27,"Santander",877,"Contratación","Municipio","Municipality",NA,NA
878,53,"COL","Colombia",27,"Santander",878,"Coromoro","Municipio","Municipality",NA,NA
879,53,"COL","Colombia",27,"Santander",879,"Curití","Municipio","Municipality",NA,NA
880,53,"COL","Colombia",27,"Santander",880,"El Carmen de Chucurí","Municipio","Municipality",NA,"El Carmen"
881,53,"COL","Colombia",27,"Santander",881,"El Guacamayo","Municipio","Municipality",NA,NA
882,53,"COL","Colombia",27,"Santander",882,"El Peñon","Municipio","Municipality",NA,NA
883,53,"COL","Colombia",27,"Santander",883,"El Playón","Municipio","Municipality",NA,NA
884,53,"COL","Colombia",27,"Santander",884,"Encino","Municipio","Municipality",NA,NA
885,53,"COL","Colombia",27,"Santander",885,"Enciso","Municipio","Municipality",NA,NA
886,53,"COL","Colombia",27,"Santander",886,"Florián","Municipio","Municipality",NA,NA
887,53,"COL","Colombia",27,"Santander",887,"Floridablanca","Municipio","Municipality",NA,NA
888,53,"COL","Colombia",27,"Santander",888,"Gámbita","Municipio","Municipality",NA,NA
889,53,"COL","Colombia",27,"Santander",889,"Güepsa","Municipio","Municipality",NA,NA
890,53,"COL","Colombia",27,"Santander",890,"Galán","Municipio","Municipality",NA,NA
891,53,"COL","Colombia",27,"Santander",891,"Girón","Municipio","Municipality",NA,NA
892,53,"COL","Colombia",27,"Santander",892,"Guaca","Municipio","Municipality",NA,NA
893,53,"COL","Colombia",27,"Santander",893,"Guadalupe","Municipio","Municipality",NA,NA
894,53,"COL","Colombia",27,"Santander",894,"Guapotá","Municipio","Municipality",NA,NA
895,53,"COL","Colombia",27,"Santander",895,"Guavatá","Municipio","Municipality",NA,NA
896,53,"COL","Colombia",27,"Santander",896,"Hato","Municipio","Municipality",NA,NA
897,53,"COL","Colombia",27,"Santander",897,"Jesús María","Municipio","Municipality",NA,"Jesús María"
898,53,"COL","Colombia",27,"Santander",898,"Jordán","Municipio","Municipality",NA,NA
899,53,"COL","Colombia",27,"Santander",899,"La Belleza","Municipio","Municipality",NA,NA
900,53,"COL","Colombia",27,"Santander",900,"La Paz","Municipio","Municipality",NA,NA
901,53,"COL","Colombia",27,"Santander",901,"Landázuri","Municipio","Municipality",NA,NA
902,53,"COL","Colombia",27,"Santander",902,"Lebrija","Municipio","Municipality",NA,NA
903,53,"COL","Colombia",27,"Santander",903,"Los Santos","Municipio","Municipality",NA,NA
904,53,"COL","Colombia",27,"Santander",904,"Málaga","Municipio","Municipality",NA,NA
905,53,"COL","Colombia",27,"Santander",905,"Macaravita","Municipio","Municipality",NA,NA
906,53,"COL","Colombia",27,"Santander",906,"Matanza","Municipio","Municipality",NA,NA
907,53,"COL","Colombia",27,"Santander",907,"Mogotes","Municipio","Municipality",NA,NA
908,53,"COL","Colombia",27,"Santander",908,"Molagavita","Municipio","Municipality",NA,NA
909,53,"COL","Colombia",27,"Santander",909,"Ocamonte","Municipio","Municipality",NA,NA
910,53,"COL","Colombia",27,"Santander",910,"Oiba","Municipio","Municipality",NA,NA
911,53,"COL","Colombia",27,"Santander",911,"Onzaga","Municipio","Municipality",NA,NA
912,53,"COL","Colombia",27,"Santander",912,"Páramo","Municipio","Municipality",NA,NA
913,53,"COL","Colombia",27,"Santander",913,"Palmar","Municipio","Municipality",NA,NA
914,53,"COL","Colombia",27,"Santander",914,"Palmas del Socorro","Municipio","Municipality",NA,"Palmas Del Socor"
915,53,"COL","Colombia",27,"Santander",915,"Piedecuesta","Municipio","Municipality",NA,NA
916,53,"COL","Colombia",27,"Santander",916,"Pinchote","Municipio","Municipality",NA,NA
917,53,"COL","Colombia",27,"Santander",917,"Puente Nacional","Municipio","Municipality",NA,NA
918,53,"COL","Colombia",27,"Santander",918,"Puerto Parra","Municipio","Municipality",NA,NA
919,53,"COL","Colombia",27,"Santander",919,"Puerto Wilches","Municipio","Municipality",NA,NA
920,53,"COL","Colombia",27,"Santander",920,"Rionegro","Municipio","Municipality",NA,NA
921,53,"COL","Colombia",27,"Santander",921,"Sabana de Torres","Municipio","Municipality",NA,NA
922,53,"COL","Colombia",27,"Santander",922,"San Andrés de Cuerquia","Municipio","Municipality",NA,"San Andres|San Andrés"
923,53,"COL","Colombia",27,"Santander",923,"San Benito","Municipio","Municipality",NA,NA
924,53,"COL","Colombia",27,"Santander",924,"San Gil","Municipio","Municipality",NA,NA
925,53,"COL","Colombia",27,"Santander",925,"San Joaquín","Municipio","Municipality",NA,NA
926,53,"COL","Colombia",27,"Santander",926,"San José de Miranda","Municipio","Municipality",NA,"San Jose Miranda"
927,53,"COL","Colombia",27,"Santander",927,"San Miguel","Municipio","Municipality",NA,NA
928,53,"COL","Colombia",27,"Santander",928,"San Vicente de Chucurí","Municipio","Municipality",NA,NA
929,53,"COL","Colombia",27,"Santander",929,"Santa Bárbara","Municipio","Municipality",NA,NA
930,53,"COL","Colombia",27,"Santander",930,"Santa Helena del Opón","Municipio","Municipality",NA,"Santa Helena"
931,53,"COL","Colombia",27,"Santander",931,"Simacota","Municipio","Municipality",NA,NA
932,53,"COL","Colombia",27,"Santander",932,"Socorro","Municipio","Municipality",NA,NA
933,53,"COL","Colombia",27,"Santander",933,"Suaita","Municipio","Municipality",NA,NA
934,53,"COL","Colombia",27,"Santander",934,"Sucre","Municipio","Municipality",NA,NA
935,53,"COL","Colombia",27,"Santander",935,"Suratá","Municipio","Municipality",NA,NA
936,53,"COL","Colombia",27,"Santander",936,"Tona","Municipio","Municipality",NA,NA
937,53,"COL","Colombia",27,"Santander",937,"Vélez","Municipio","Municipality",NA,NA
938,53,"COL","Colombia",27,"Santander",938,"Valle de San José","Municipio","Municipality",NA,NA
939,53,"COL","Colombia",27,"Santander",939,"Vetas","Municipio","Municipality",NA,NA
940,53,"COL","Colombia",27,"Santander",940,"Villanueva","Municipio","Municipality",NA,NA
941,53,"COL","Colombia",27,"Santander",941,"Zapatoca","Municipio","Municipality",NA,NA
942,53,"COL","Colombia",28,"Sucre",942,"Buenavista","Municipio","Municipality",NA,NA
943,53,"COL","Colombia",28,"Sucre",943,"Caimito","Municipio","Municipality",NA,NA
944,53,"COL","Colombia",28,"Sucre",944,"Chalán","Municipio","Municipality",NA,NA
945,53,"COL","Colombia",28,"Sucre",945,"Colosó","Municipio","Municipality",NA,NA
946,53,"COL","Colombia",28,"Sucre",946,"Corozal","Municipio","Municipality",NA,NA
947,53,"COL","Colombia",28,"Sucre",947,"Galeras","Municipio","Municipality",NA,NA
948,53,"COL","Colombia",28,"Sucre",948,"Guarandá","Municipio","Municipality",NA,NA
949,53,"COL","Colombia",28,"Sucre",949,"La Unión de Sucre","Municipio","Municipality",NA,"La Union|La Unión"
950,53,"COL","Colombia",28,"Sucre",950,"Los Palmitos","Municipio","Municipality",NA,NA
951,53,"COL","Colombia",28,"Sucre",951,"Majagual","Municipio","Municipality",NA,NA
952,53,"COL","Colombia",28,"Sucre",952,"Morroa","Municipio","Municipality",NA,NA
953,53,"COL","Colombia",28,"Sucre",953,"Ovejas","Municipio","Municipality",NA,NA
954,53,"COL","Colombia",28,"Sucre",954,"Sampués","Municipio","Municipality",NA,NA
955,53,"COL","Colombia",28,"Sucre",955,"San Antonio de Palmito","Municipio","Municipality",NA,"Palmito"
956,53,"COL","Colombia",28,"Sucre",956,"San Benito Abad","Municipio","Municipality",NA,NA
957,53,"COL","Colombia",28,"Sucre",957,"San Juan de Betulia","Municipio","Municipality",NA,"San Juan De Betu"
958,53,"COL","Colombia",28,"Sucre",958,"San Marcos","Municipio","Municipality",NA,NA
959,53,"COL","Colombia",28,"Sucre",959,"San Onofre","Municipio","Municipality",NA,NA
960,53,"COL","Colombia",28,"Sucre",960,"San Pedro","Municipio","Municipality",NA,NA
961,53,"COL","Colombia",28,"Sucre",961,"Sincé","Municipio","Municipality",NA,NA
962,53,"COL","Colombia",28,"Sucre",962,"Sincelejo","Municipio","Municipality",NA,NA
963,53,"COL","Colombia",28,"Sucre",963,"Sucre","Municipio","Municipality",NA,NA
964,53,"COL","Colombia",28,"Sucre",964,"Tolú","Municipio","Municipality",NA,"Tolé"
965,53,"COL","Colombia",28,"Sucre",965,"Toluviejo","Municipio","Municipality",NA,NA
966,53,"COL","Colombia",29,"Tolima",966,"Alpujarra","Municipio","Municipality",NA,NA
967,53,"COL","Colombia",29,"Tolima",967,"Alvarado","Municipio","Municipality",NA,NA
968,53,"COL","Colombia",29,"Tolima",968,"Ambalema","Municipio","Municipality",NA,NA
969,53,"COL","Colombia",29,"Tolima",969,"Anzoátegui","Municipio","Municipality",NA,NA
970,53,"COL","Colombia",29,"Tolima",970,"Armero","Municipio","Municipality",NA,NA
971,53,"COL","Colombia",29,"Tolima",971,"Ataco","Municipio","Municipality",NA,NA
972,53,"COL","Colombia",29,"Tolima",972,"Cajamarca","Municipio","Municipality",NA,NA
973,53,"COL","Colombia",29,"Tolima",973,"Carmen de Apicalá","Municipio","Municipality",NA,NA
974,53,"COL","Colombia",29,"Tolima",974,"Casabianca","Municipio","Municipality",NA,NA
975,53,"COL","Colombia",29,"Tolima",975,"Chaparral","Municipio","Municipality",NA,NA
976,53,"COL","Colombia",29,"Tolima",976,"Coello","Municipio","Municipality",NA,NA
977,53,"COL","Colombia",29,"Tolima",977,"Coyaima","Municipio","Municipality",NA,NA
978,53,"COL","Colombia",29,"Tolima",978,"Cunday","Municipio","Municipality",NA,NA
979,53,"COL","Colombia",29,"Tolima",979,"Dolores","Municipio","Municipality",NA,NA
980,53,"COL","Colombia",29,"Tolima",980,"Espinal","Municipio","Municipality",NA,NA
981,53,"COL","Colombia",29,"Tolima",981,"Falán","Municipio","Municipality",NA,NA
982,53,"COL","Colombia",29,"Tolima",982,"Flandes","Municipio","Municipality",NA,NA
983,53,"COL","Colombia",29,"Tolima",983,"Fresno","Municipio","Municipality",NA,NA
984,53,"COL","Colombia",29,"Tolima",984,"Guamo","Municipio","Municipality",NA,NA
985,53,"COL","Colombia",29,"Tolima",985,"Herveo","Municipio","Municipality",NA,NA
986,53,"COL","Colombia",29,"Tolima",986,"Honda","Municipio","Municipality",NA,NA
987,53,"COL","Colombia",29,"Tolima",987,"Ibagué","Municipio","Municipality",NA,NA
988,53,"COL","Colombia",29,"Tolima",988,"Icononzo","Municipio","Municipality",NA,NA
989,53,"COL","Colombia",29,"Tolima",989,"Lérida","Municipio","Municipality",NA,NA
990,53,"COL","Colombia",29,"Tolima",990,"Líbano","Municipio","Municipality",NA,NA
991,53,"COL","Colombia",29,"Tolima",991,"Melgar","Municipio","Municipality",NA,NA
992,53,"COL","Colombia",29,"Tolima",992,"Murillo","Municipio","Municipality",NA,NA
993,53,"COL","Colombia",29,"Tolima",993,"Natagaima","Municipio","Municipality",NA,NA
994,53,"COL","Colombia",29,"Tolima",994,"Ortega","Municipio","Municipality",NA,NA
995,53,"COL","Colombia",29,"Tolima",995,"Piedras","Municipio","Municipality",NA,NA
996,53,"COL","Colombia",29,"Tolima",996,"Planadas","Municipio","Municipality",NA,NA
997,53,"COL","Colombia",29,"Tolima",997,"Prado","Municipio","Municipality",NA,NA
998,53,"COL","Colombia",29,"Tolima",998,"Purificación","Municipio","Municipality",NA,NA
999,53,"COL","Colombia",29,"Tolima",999,"Rioblanco","Municipio","Municipality",NA,NA
1000,53,"COL","Colombia",29,"Tolima",1000,"Roncesvalles","Municipio","Municipality",NA,NA
1001,53,"COL","Colombia",29,"Tolima",1001,"Rovira","Municipio","Municipality",NA,NA
1002,53,"COL","Colombia",29,"Tolima",1002,"Saldaña","Municipio","Municipality",NA,NA
1003,53,"COL","Colombia",29,"Tolima",1003,"San Antonio","Municipio","Municipality",NA,NA
1004,53,"COL","Colombia",29,"Tolima",1004,"San Luís","Municipio","Municipality",NA,NA
1005,53,"COL","Colombia",29,"Tolima",1005,"San Sebastian de Mariquita","Municipio","Municipality",NA,"Mariquita"
1006,53,"COL","Colombia",29,"Tolima",1006,"Santa Isabel","Municipio","Municipality",NA,NA
1007,53,"COL","Colombia",29,"Tolima",1007,"Suárez","Municipio","Municipality",NA,NA
1008,53,"COL","Colombia",29,"Tolima",1008,"Valle de San Juan","Municipio","Municipality",NA,NA
1009,53,"COL","Colombia",29,"Tolima",1009,"Venadillo","Municipio","Municipality",NA,NA
1010,53,"COL","Colombia",29,"Tolima",1010,"Villahermosa","Municipio","Municipality",NA,"Villa Hermosa"
1011,53,"COL","Colombia",29,"Tolima",1011,"Villarrica","Municipio","Municipality",NA,NA
1012,53,"COL","Colombia",30,"Valle del Cauca",1012,"Alcalá","Municipio","Municipality",NA,NA
1013,53,"COL","Colombia",30,"Valle del Cauca",1013,"Andalucía","Municipio","Municipality",NA,NA
1014,53,"COL","Colombia",30,"Valle del Cauca",1014,"Ansermanuevo","Municipio","Municipality",NA,NA
1015,53,"COL","Colombia",30,"Valle del Cauca",1015,"Argelia","Municipio","Municipality",NA,NA
1016,53,"COL","Colombia",30,"Valle del Cauca",1016,"Bolívar","Municipio","Municipality",NA,NA
1017,53,"COL","Colombia",30,"Valle del Cauca",1017,"Buenaventura","Municipio","Municipality",NA,NA
1018,53,"COL","Colombia",30,"Valle del Cauca",1018,"Bugalagrande","Municipio","Municipality",NA,NA
1019,53,"COL","Colombia",30,"Valle del Cauca",1019,"Caicedonia","Municipio","Municipality",NA,NA
1020,53,"COL","Colombia",30,"Valle del Cauca",1020,"Calima","Municipio","Municipality",NA,NA
1021,53,"COL","Colombia",30,"Valle del Cauca",1021,"Candelaria","Municipio","Municipality",NA,NA
1022,53,"COL","Colombia",30,"Valle del Cauca",1022,"Cartago","Municipio","Municipality",NA,NA
1023,53,"COL","Colombia",30,"Valle del Cauca",1023,"Dagua","Municipio","Municipality",NA,NA
1024,53,"COL","Colombia",30,"Valle del Cauca",1024,"El Águila","Municipio","Municipality",NA,NA
1025,53,"COL","Colombia",30,"Valle del Cauca",1025,"El Cairo","Municipio","Municipality",NA,NA
1026,53,"COL","Colombia",30,"Valle del Cauca",1026,"El Cerrito","Municipio","Municipality",NA,NA
1027,53,"COL","Colombia",30,"Valle del Cauca",1027,"El Dovio","Municipio","Municipality",NA,NA
1028,53,"COL","Colombia",30,"Valle del Cauca",1028,"Florida","Municipio","Municipality",NA,NA
1029,53,"COL","Colombia",30,"Valle del Cauca",1029,"Ginebra","Municipio","Municipality",NA,NA
1030,53,"COL","Colombia",30,"Valle del Cauca",1030,"Guacarí","Municipio","Municipality",NA,NA
1031,53,"COL","Colombia",30,"Valle del Cauca",1031,"Guadalajara de Buga","Municipio","Municipality",NA,"Buga"
1032,53,"COL","Colombia",30,"Valle del Cauca",1032,"Jamundí","Municipio","Municipality",NA,NA
1033,53,"COL","Colombia",30,"Valle del Cauca",1033,"La Cumbre","Municipio","Municipality",NA,NA
1034,53,"COL","Colombia",30,"Valle del Cauca",1034,"La Unión de Sucre","Municipio","Municipality",NA,"La Union|La Unión"
1035,53,"COL","Colombia",30,"Valle del Cauca",1035,"La Victoria","Corregimiento Departamento","Corregimiento Departamento",NA,NA
1036,53,"COL","Colombia",30,"Valle del Cauca",1036,"Obando","Municipio","Municipality",NA,NA
1037,53,"COL","Colombia",30,"Valle del Cauca",1037,"Palmira","Municipio","Municipality",NA,NA
1038,53,"COL","Colombia",30,"Valle del Cauca",1038,"Pradera","Municipio","Municipality",NA,NA
1039,53,"COL","Colombia",30,"Valle del Cauca",1039,"Restrepo","Municipio","Municipality",NA,NA
1040,53,"COL","Colombia",30,"Valle del Cauca",1040,"Riofrío","Municipio","Municipality",NA,NA
1041,53,"COL","Colombia",30,"Valle del Cauca",1041,"Roldanillo","Municipio","Municipality",NA,NA
1042,53,"COL","Colombia",30,"Valle del Cauca",1042,"San Pedro","Municipio","Municipality",NA,NA
1043,53,"COL","Colombia",30,"Valle del Cauca",1043,"Santiago de Cali","Municipio","Municipality",NA,"Cali"
1044,53,"COL","Colombia",30,"Valle del Cauca",1044,"Sevilla","Municipio","Municipality",NA,NA
1045,53,"COL","Colombia",30,"Valle del Cauca",1045,"Toro","Municipio","Municipality",NA,NA
1046,53,"COL","Colombia",30,"Valle del Cauca",1046,"Trujillo","Municipio","Municipality",NA,NA
1047,53,"COL","Colombia",30,"Valle del Cauca",1047,"Tuluá","Municipio","Municipality",NA,NA
1048,53,"COL","Colombia",30,"Valle del Cauca",1048,"Ulloa","Municipio","Municipality",NA,NA
1049,53,"COL","Colombia",30,"Valle del Cauca",1049,"Versalles","Municipio","Municipality",NA,NA
1050,53,"COL","Colombia",30,"Valle del Cauca",1050,"Vijes","Municipio","Municipality",NA,NA
1051,53,"COL","Colombia",30,"Valle del Cauca",1051,"Yotoco","Municipio","Municipality",NA,NA
1052,53,"COL","Colombia",30,"Valle del Cauca",1052,"Yumbo","Municipio","Municipality",NA,NA
1053,53,"COL","Colombia",30,"Valle del Cauca",1053,"Zarzal","Municipio","Municipality",NA,NA
1054,53,"COL","Colombia",31,"Vaupés",1054,"Carurú","Municipio","Municipality",NA,"Caruré"
1055,53,"COL","Colombia",31,"Vaupés",1055,"Mitú","Municipio","Municipality",NA,"Mité"
1056,53,"COL","Colombia",31,"Vaupés",1056,"Pacoa","Corregimiento Departamento","Corregimiento Departamento",NA,NA
1057,53,"COL","Colombia",31,"Vaupés",1057,"Papunahua","Corregimiento Departamento","Corregimiento Departamento",NA,NA
1058,53,"COL","Colombia",31,"Vaupés",1058,"Taraira","Municipio","Municipality",NA,NA
1059,53,"COL","Colombia",31,"Vaupés",1059,"Yavaraté","Corregimiento Departamento","Corregimiento Departamento",NA,NA
1060,53,"COL","Colombia",32,"Vichada",1060,"Cumaribo","Municipio","Municipality",NA,NA
1061,53,"COL","Colombia",32,"Vichada",1061,"La Primavera","Municipio","Municipality",NA,NA
1062,53,"COL","Colombia",32,"Vichada",1062,"Puerto Carreño","Municipio","Municipality",NA,NA
1063,53,"COL","Colombia",32,"Vichada",1063,"San Jose de Ocune","Municipio","Municipality",NA,NA
1064,53,"COL","Colombia",32,"Vichada",1064,"Santa Rita","Municipio","Municipality",NA,NA
1065,53,"COL","Colombia",32,"Vichada",1065,"Santa Rosalía","Municipio","Municipality",NA,NA
